Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
ITNPL3D,Nepal 3-month Treasury Bills,Treasury Bill Yields,Nepal Rupee,Nepal,,,,,,,National Currency,Units,Stock,none,Monthly From Jan 1981 To Oct 2008<BR>Weekly From Oct 2008 To Feb 2020<BR>,Source: Nepal Rastra Bank,
Date,Ticker,Open,High,Low,Close
09/04/2012,ITNPL3D,,,,0.146
09/11/2012,ITNPL3D,,,,0.1592
09/18/2012,ITNPL3D,,,,0.1903
09/25/2012,ITNPL3D,,,,0.3422
10/02/2012,ITNPL3D,,,,0.3492
10/09/2012,ITNPL3D,,,,0.426
10/30/2012,ITNPL3D,,,,0.7556
11/06/2012,ITNPL3D,,,,0.7522
11/16/2012,ITNPL3D,,,,0.6117
11/20/2012,ITNPL3D,,,,0.676
11/27/2012,ITNPL3D,,,,0.7085
12/04/2012,ITNPL3D,,,,0.7651
12/11/2012,ITNPL3D,,,,0.8496
12/18/2012,ITNPL3D,,,,1.1566
12/26/2012,ITNPL3D,,,,1.4029
01/01/2013,ITNPL3D,,,,1.7786
01/08/2013,ITNPL3D,,,,1.857
01/15/2013,ITNPL3D,,,,1.6
01/22/2013,ITNPL3D,,,,2.0056
01/30/2013,ITNPL3D,,,,1.7822
02/05/2013,ITNPL3D,,,,1.9304
02/12/2013,ITNPL3D,,,,2.1575
02/19/2013,ITNPL3D,,,,4.8742
02/26/2013,ITNPL3D,,,,3.7869
03/05/2013,ITNPL3D,,,,4.004
03/13/2013,ITNPL3D,,,,3.5124
03/19/2013,ITNPL3D,,,,3.1266
03/27/2013,ITNPL3D,,,,3.0077
04/02/2013,ITNPL3D,,,,3.17
04/09/2013,ITNPL3D,,,,4.7506
04/16/2013,ITNPL3D,,,,4.7257
04/23/2013,ITNPL3D,,,,4.6615
04/30/2013,ITNPL3D,,,,4.156
05/07/2013,ITNPL3D,,,,4.3309
05/14/2013,ITNPL3D,,,,4.0677
05/21/2013,ITNPL3D,,,,3.5825
05/28/2013,ITNPL3D,,,,2.9061
06/04/2013,ITNPL3D,,,,1.9993
06/11/2013,ITNPL3D,,,,1.4646
06/18/2013,ITNPL3D,,,,1.2726
06/25/2013,ITNPL3D,,,,0.9443
07/02/2013,ITNPL3D,,,,1.379
07/09/2013,ITNPL3D,,,,1.0886
07/16/2013,ITNPL3D,,,,0.3
07/23/2013,ITNPL3D,,,,0.3324
07/30/2013,ITNPL3D,,,,0.2339
08/06/2013,ITNPL3D,,,,0.1804
08/13/2013,ITNPL3D,,,,0.1421
08/20/2013,ITNPL3D,,,,0.1677
