,Date,GDP Per Capita USD,GDP Monthly Growth Rate,Monthly Inflation Rate,Inflation Monthly Growth Rate,NEPSE,SVAR,Risk Premium,Risk Preimum Monthly Change
221,1979-05,117.77611666666667,1.024069705303866,5.7708499999999985,-5.176719959250075,,,,
222,1979-06,118.97,1.013688825139561,5.455799999999998,-5.4593344134746244,,,,
223,1979-07,120.16388333333333,1.003516292622789,5.140749999999998,-5.774588511309073,,,,
224,1979-08,121.35776666666666,0.993545897665035,4.825699999999998,-6.128483197976957,,,,
225,1979-09,122.55165,0.9837716745501515,4.510649999999997,-6.528586526307073,,,,
226,1979-10,123.74553333333333,0.9741878900311274,4.195599999999997,-6.984580936228714,,,,
227,1979-11,124.93941666666666,0.9647890321159057,3.8805499999999973,-7.509057107445896,,,,
228,1979-12,126.1333,0.9555697994961662,3.5655,-8.11869451495271,,,,
229,1980-01,126.42103333333334,0.2281184535196775,4.492083333333333,25.987472537745994,,,,
230,1980-02,126.70876666666668,0.2275992576129885,5.418666666666667,20.627029032557274,,,,
231,1980-03,126.99650000000001,0.22708241971155538,6.34525,17.09984005905512,,,,
232,1980-04,127.28423333333335,0.22656792378792753,7.271833333333333,14.60278686156311,,,,
233,1980-05,127.57196666666668,0.22605575395957817,8.198416666666667,12.742087048199673,,,,
234,1980-06,127.85970000000002,0.2255458944872701,9.125,11.30197904066842,,,,
235,1980-07,128.14743333333334,0.22503832977343224,10.051583333333333,10.15433789954338,,,,
236,1980-08,128.43516666666667,0.22453304436062474,10.978166666666667,9.218282360158847,,,,
237,1980-09,128.7229,0.22403002292985855,11.90475,8.440237440981342,,,,
238,1980-10,129.01063333333335,0.2235292502991584,12.831333333333333,7.783307783307783,,,,
239,1980-11,129.29836666666668,0.22303071142197997,13.757916666666667,7.2212552605600875,,,,
240,1980-12,129.5861,0.2225343913856919,14.6845,6.734910203216329,,,,
241,1981-01,131.1272833333333,1.1893122281890744,14.389533333333333,-2.008693974372074,,,,
242,1981-02,132.66846666666663,1.1753338391183952,14.094566666666665,-2.0498695811307335,,,,
243,1981-03,134.20964999999995,1.1616802184090886,13.799599999999998,-2.0927686082343833,,,,
244,1981-04,135.75083333333328,1.1483401777244204,13.50463333333333,-2.137501570093824,,,,
245,1981-05,137.2920166666666,1.1353030368137624,13.209666666666664,-2.1841886364926655,,,,
246,1981-06,138.83319999999992,1.122558594994773,12.914699999999996,-2.232960710590734,,,,
247,1981-07,140.37438333333324,1.1100971045350267,12.619733333333329,-2.2839606546545204,,,,
248,1981-08,141.91556666666656,1.0979092457871216,12.324766666666662,-2.3373446876849013,,,,
249,1981-09,143.4567499999999,1.0859861039439578,12.029799999999994,-2.393283983740063,,,,
250,1981-10,144.9979333333332,1.0743191472923534,11.734833333333327,-2.4519665054004838,,,,
251,1981-11,146.53911666666653,1.062900206853516,11.43986666666666,-2.513599113749669,,,,
252,1981-12,148.0803,1.0517214573083606,11.1449,-2.578410004778555,,,9.0,0.0
253,1982-01,148.43108333333333,0.23688723843302548,11.191033333333333,0.41394120479621693,,,9.125,1.3888888888888888
254,1982-02,148.78186666666667,0.23632740896027915,11.237166666666667,0.41223479511871336,,,9.25,1.36986301369863
255,1982-03,149.13265,0.23577021930988412,11.2833,0.41054239651157837,,,9.375,1.3513513513513513
256,1982-04,149.48343333333335,0.23521565085401447,11.329433333333334,0.4088638371162123,,,9.5,1.3333333333333335
257,1982-05,149.8342166666667,0.23466368513969513,11.375566666666668,0.40719894787324085,,,9.625,1.3157894736842104
258,1982-06,150.18500000000003,0.23411430388675533,11.421700000000001,0.40554756246575474,,,9.75,1.2987012987012987
259,1982-07,150.53578333333337,0.23356748898581042,11.467833333333335,0.40390951726392377,,,9.875,1.282051282051282
260,1982-08,150.8865666666667,0.23302322249627205,11.513966666666668,0.40228465127094837,,,10.0,1.2658227848101267
261,1982-09,151.23735000000005,0.2324814866443861,11.560100000000002,0.4006728060703109,,,10.125,1.25
262,1982-10,151.5881333333334,0.23194226382129765,11.606233333333336,0.3990738257742889,,,10.25,1.2345679012345678
263,1982-11,151.93891666666673,0.23140553658114354,11.65236666666667,0.3974875569736972,,,10.375,1.2195121951219512
